"UPC","iri_key","week","units","price","promo","ad"
"01.16000.27569",226665,13,17,3.58,1,"NONE"
"01.16000.27569",281045,3,14,4.47,0,"NONE"
"01.16000.27569",533341,41,7,4.12,0,"NONE"
"01.16000.27569",234759,5,8,3.79,0,"NONE"
"01.16000.27569",223807,27,13,5.69,0,"NONE"
"01.16000.27569",211977,32,5,4.19,0,"NONE"
"01.16000.27569",225411,50,4,3.69,0,"NONE"
"01.16000.27569",256951,35,7,5.99,0,"NONE"
"01.16000.27569",652916,38,8,5.69,0,"NONE"
"01.16000.27569",289584,43,3,4.99,0,"NONE"
"01.16000.27569",280314,45,3,5.39,0,"NONE"
"01.16000.27569",257936,50,6,3.91,1,"NONE"
"01.16000.27569",657831,38,10,3.72,0,"NONE"
"01.16000.27569",286138,28,16,3.57,1,"NONE"
"01.16000.27569",933732,48,12,4.63,0,"NONE"
"01.16000.27569",235442,27,1,4.79,0,"NONE"
"01.16000.27569",226597,5,8,3.79,0,"NONE"
"01.16000.27569",648606,28,7,4.59,0,"NONE"
"01.16000.27569",218539,2,9,4.79,0,"NONE"
"01.16000.27569",272043,22,4,4.48,0,"NONE"
"01.16000.27569",686034,18,13,4.29,0,"NONE"
"01.16000.27569",259137,7,3,3.91,0,"NONE"
"01.16000.27569",279398,44,24,2.66,1,"A"
"01.16000.27569",229339,42,5,4.44,0,"NONE"
"01.16000.27569",655950,6,8,5.99,0,"NONE"
"01.16000.27569",274424,4,23,4.88,0,"NONE"
"01.16000.27569",244027,50,10,3.89,0,"NONE"
"01.16000.27569",246412,49,6,4.78,0,"NONE"
"01.16000.27569",1089353,26,15,4.25,0,"NONE"
"01.16000.27569",203204,25,3,5.29,0,"NONE"
"01.16000.27569",287500,17,5,3.91,0,"NONE"
"01.16000.27569",672962,22,11,3,1,"NONE"
"01.16000.27569",1130219,18,19,5.15,0,"NONE"
"01.16000.27569",648604,51,25,3.49,0,"NONE"
"01.16000.27569",274473,47,1,4.79,0,"NONE"
"01.16000.27569",645028,33,1,3.99,0,"NONE"
"01.16000.27569",1083238,26,13,5.19,0,"NONE"
"01.16000.27569",267235,21,7,4.39,0,"NONE"
"01.16000.27569",271762,37,10,4.19,0,"NONE"
"01.16000.27569",245747,35,7,4.99,0,"NONE"
"01.16000.27569",273735,48,2,4.8,0,"NONE"
"01.16000.27569",268634,28,11,4.38,0,"NONE"
"01.16000.27569",289584,17,8,4.99,0,"NONE"
"01.16000.27569",214869,48,4,4.12,0,"NONE"
"01.16000.27569",268052,6,20,3.99,0,"NONE"
"01.16000.27569",211926,2,1,5.49,0,"NONE"
"01.16000.27569",251674,18,4,3.99,1,"NONE"
"01.16000.27569",284049,18,9,3.99,0,"NONE"
"01.16000.27569",242493,44,8,4.69,0,"NONE"
"01.16000.27569",284325,36,8,4.59,0,"A"
"01.16000.27569",248504,44,1,5.18,0,"B"
"01.16000.27569",239590,48,2,4.79,0,"B"
"01.16000.27569",224312,34,3,4.79,0,"NONE"
"01.16000.27569",641757,15,1,5.39,0,"NONE"
"01.16000.27569",535857,29,8,4.39,0,"A"
"01.16000.27569",532878,47,5,4.99,0,"NONE"
"01.16000.27569",250381,27,6,4.79,0,"NONE"
"01.16000.27569",644937,28,11,4.99,0,"NONE"
"01.16000.27569",257372,43,5,4.29,0,"NONE"
"01.16000.27569",200539,22,2,4.19,0,"NONE"
"01.16000.27569",281761,33,18,4.98,0,"NONE"
"01.16000.27569",225963,46,11,4.03,0,"A"
"01.16000.27569",262702,37,2,4.12,0,"NONE"
"01.16000.27569",248104,29,24,3,1,"NONE"
"01.16000.27569",219796,42,7,5.99,0,"NONE"
"01.16000.27569",1107104,43,9,4.99,0,"NONE"
"01.16000.27569",648019,38,4,4.99,0,"NONE"
"01.16000.27569",670297,46,2,4.09,0,"NONE"
"01.16000.27569",279568,14,6,4.89,0,"NONE"
"01.16000.27569",255381,51,17,3.76,0,"NONE"
"01.16000.27569",930982,36,21,4.06,1,"NONE"
"01.16000.27569",252147,17,14,4.39,0,"NONE"
"01.16000.27569",672962,4,3,4.05,0,"NONE"
"01.16000.27569",1112986,38,10,4.49,0,"NONE"
"01.16000.27569",291900,20,6,3.69,0,"NONE"
"01.16000.27569",652242,36,6,3.79,0,"NONE"
"01.16000.27569",220645,18,2,3.59,0,"NONE"
"01.16000.27569",653776,17,9,5.23,1,"A"
"01.16000.27569",231963,15,9,4.99,0,"NONE"
"01.16000.27569",248366,52,4,4.49,0,"NONE"
"01.16000.27569",654142,15,22,3.54,0,"NONE"
"01.16000.27569",274671,23,20,3.72,1,"NONE"
"01.16000.27569",1108313,27,10,4.79,0,"NONE"
"01.16000.27569",237670,17,2,5.49,0,"NONE"
"01.16000.27569",1078045,45,12,4.09,1,"NONE"
"01.16000.27569",291276,39,8,4.68,0,"NONE"
"01.16000.27569",931558,3,11,3.99,0,"NONE"
"01.16000.27569",535326,45,4,5.29,0,"NONE"
"01.16000.27569",1130099,29,12,4.75,0,"NONE"
"01.16000.27569",251069,51,4,3.44,1,"NONE"
"01.16000.27569",271290,39,5,5.19,0,"NONE"
"01.16000.27569",648768,17,13,4.79,0,"NONE"
"01.16000.27569",650811,25,22,2.5,1,"B"
"01.16000.27569",270924,40,20,3.99,0,"NONE"
"01.16000.27569",287157,3,4,5.59,0,"NONE"
"01.16000.27569",206005,47,12,3.66,1,"NONE"
"01.16000.27569",1116263,24,20,3.79,0,"NONE"
"01.16000.27569",229217,2,15,3.99,0,"A"
"01.16000.27569",286783,11,9,5.99,0,"NONE"
"01.16000.27569",235751,48,11,4.49,0,"NONE"
"01.16000.27569",281761,27,6,4.98,0,"NONE"
"01.16000.27569",1079572,44,3,3.59,0,"NONE"
"01.16000.27569",1089691,2,11,3.79,1,"NONE"
"01.16000.27569",645054,28,4,3.99,0,"NONE"
"01.16000.27569",293007,29,3,4.59,0,"NONE"
"01.16000.27569",214088,35,13,5.16,1,"A"
"01.16000.27569",240255,52,6,4.99,0,"NONE"
"01.16000.27569",256420,22,12,4.47,0,"NONE"
"01.16000.27569",274125,20,8,4.59,0,"NONE"
"01.16000.27569",648368,27,4,4.68,0,"NONE"
"01.16000.27569",236490,11,5,2,1,"B"
"01.16000.27569",246389,49,12,4.63,0,"NONE"
"01.16000.27569",234140,36,5,4.19,1,"NONE"
"01.16000.27569",280880,35,5,4.13,0,"A"
"01.16000.27569",278667,15,4,3.44,1,"NONE"
"01.16000.27569",263500,25,8,5.65,0,"NONE"
"01.16000.27569",231063,34,4,4.59,0,"NONE"
"01.16000.27569",284950,17,17,3.83,0,"NONE"
"01.16000.27569",658239,24,9,4.79,0,"NONE"
"01.16000.27569",202738,6,14,4.44,0,"A"
"01.16000.27569",231063,17,4,4.59,0,"NONE"
"01.16000.27569",261164,6,3,4.79,0,"NONE"
"01.16000.27569",278571,8,16,1.8,1,"A"
"01.16000.27569",284189,10,6,4.99,0,"NONE"
"01.16000.27569",228694,28,12,4.79,1,"NONE"
"01.16000.27569",233744,19,5,4.69,0,"NONE"
"01.16000.27569",234673,23,9,4.29,0,"NONE"
"01.16000.27569",239590,19,16,4.99,0,"NONE"
"01.16000.27569",288489,52,4,4.29,0,"NONE"
"01.16000.27569",270924,48,16,3.99,0,"NONE"
"01.16000.27569",1089691,1,17,3,1,"B"
"01.16000.27569",239919,30,10,5.29,1,"NONE"
"01.16000.27569",290477,44,2,2.5,1,"A"
"01.16000.27569",648374,52,14,3,0,"NONE"
"01.16000.27569",648245,20,25,3.49,0,"NONE"
"01.16000.27569",536525,5,6,2.5,1,"A"
"01.16000.27569",932177,43,7,4.99,0,"NONE"
"01.16000.27569",288056,26,13,5.29,0,"NONE"
"01.16000.27569",266481,3,9,3,1,"NONE"
"01.16000.27569",286951,25,11,4.59,0,"NONE"
"01.16000.27569",233072,1,12,5.69,0,"NONE"
"01.16000.27569",259476,14,3,3.99,0,"NONE"
"01.16000.27569",1097101,46,26,4.79,0,"NONE"
"01.16000.27569",257135,11,7,4.99,0,"NONE"
"01.16000.27569",293829,24,11,3.98,0,"NONE"
"01.16000.27569",268591,29,5,5.09,1,"NONE"
"01.16000.27569",536020,17,2,3.59,1,"A"
"01.16000.27569",273637,35,12,4.39,0,"NONE"
"01.16000.27569",536525,38,7,2.97,0,"NONE"
"01.16000.27569",264275,4,11,4.99,0,"A"
"01.16000.27569",653369,48,1,4.79,0,"NONE"
"01.16000.27569",282571,13,6,5.99,0,"NONE"
"01.16000.27569",230514,50,28,3,1,"NONE"
"01.16000.27569",228460,5,3,4.47,0,"NONE"
"01.16000.27569",230183,44,1,4.09,0,"NONE"
"01.16000.27569",229547,20,6,4.99,0,"NONE"
"01.16000.27569",933194,25,16,5.29,0,"NONE"
"01.16000.27569",267651,49,8,3.99,0,"NONE"
"01.16000.27569",1129089,20,14,4.69,0,"NONE"
"01.16000.27569",273348,44,3,5.19,0,"NONE"
"01.16000.27569",288167,22,14,5.29,0,"A"
"01.16000.27569",653844,49,4,4.49,0,"NONE"
"01.16000.27569",1130223,48,7,5.15,0,"NONE"
"01.16000.27569",273064,9,5,4.49,0,"NONE"
"01.16000.27569",670866,24,17,4.25,0,"NONE"
"01.16000.27569",284051,47,12,3.69,0,"NONE"
"01.16000.27569",687439,12,14,4.99,0,"NONE"
"01.16000.27569",219243,33,4,3.99,0,"NONE"
"01.16000.27569",648719,29,15,3.49,0,"NONE"
"01.16000.27569",265775,32,27,3,1,"NONE"
"01.16000.27569",266100,2,11,4.79,0,"NONE"
"01.16000.27569",244092,20,16,3.69,0,"NONE"
"01.16000.27569",239121,17,24,2.91,1,"NONE"
"01.16000.27569",286723,5,7,5.29,0,"NONE"
"01.16000.27569",281045,17,21,3.53,1,"NONE"
"01.16000.27569",6001031,36,8,4.49,1,"NONE"
"01.16000.27569",656987,39,15,3.89,0,"NONE"
"01.16000.27569",240255,36,2,2.5,1,"B"
"01.16000.27569",646857,36,17,3.28,1,"NONE"
"01.16000.27569",251132,41,10,5.59,0,"NONE"
"01.16000.27569",290944,4,4,3.99,0,"NONE"
"01.16000.27569",205999,7,5,4.48,0,"NONE"
"01.16000.27569",656818,31,6,3.59,0,"NONE"
"01.16000.27569",400003,46,12,4.63,0,"NONE"
"01.16000.27569",643630,4,17,4.38,0,"NONE"
"01.16000.27569",1107016,21,19,4.29,0,"NONE"
"01.16000.27569",236485,37,23,4.34,1,"NONE"
"01.16000.27569",6003363,12,19,4.49,0,"NONE"
"01.16000.27569",291792,17,27,3.11,1,"NONE"
"01.16000.27569",274424,24,8,4.68,0,"NONE"
"01.16000.27569",234702,47,25,4.59,0,"NONE"
"01.16000.27569",227600,35,8,4.69,0,"NONE"
"01.16000.27569",220689,18,2,4.99,0,"NONE"
"01.16000.27569",206005,24,14,3.99,0,"NONE"
"01.16000.27569",6003363,31,19,4.49,0,"NONE"
"01.16000.27569",276714,11,1,4.47,0,"NONE"
"01.16000.27569",241220,10,7,4.99,0,"NONE"
"01.16000.27569",1109687,9,10,4.69,0,"NONE"
"01.16000.27569",931407,9,8,4.43,0,"NONE"
"01.16000.27569",219851,38,3,5.99,0,"NONE"
"01.16000.27569",656987,48,22,3.89,0,"NONE"
"01.16000.27569",657280,15,13,2.5,1,"B"
"01.16000.27569",227099,37,11,4.99,0,"NONE"
"01.16000.27569",689415,1,14,4.76,0,"NONE"
"01.16000.27569",273806,20,5,7.29,0,"NONE"
"01.16000.27569",658209,9,6,4.59,0,"NONE"
"01.16000.27569",1108390,41,9,3.75,0,"NONE"
"01.16000.27569",259137,31,11,3,1,"NONE"
"01.16000.27569",247159,5,7,4.59,0,"NONE"
"01.16000.27569",281761,12,6,4.38,0,"NONE"
"01.16000.27569",203563,20,24,3.08,1,"NONE"
"01.16000.27569",290929,6,14,5.99,0,"NONE"
"01.16000.27569",653844,35,4,4.49,1,"NONE"
"01.16000.27569",262684,32,3,4.69,1,"NONE"
"01.16000.27569",675336,52,25,3.24,1,"A"
"01.16000.27569",226501,8,12,4.99,0,"NONE"
"01.16000.27569",249736,14,6,5.59,0,"NONE"
"01.16000.27569",245747,49,13,4.79,1,"NONE"
"01.16000.27569",648713,19,11,4.79,0,"NONE"
"01.16000.27569",1094689,34,10,2.5,1,"A"
"01.16000.27569",237573,26,15,3.89,0,"NONE"
"01.16000.27569",675634,39,2,4.59,0,"NONE"
"01.16000.27569",219387,15,25,4.99,0,"NONE"
"01.16000.27569",229875,40,13,4.99,0,"NONE"
"01.16000.27569",212957,22,13,3.99,0,"NONE"
"01.16000.27569",532840,47,23,3.69,0,"NONE"
"01.16000.27569",247743,49,3,4.47,0,"NONE"
"01.16000.27569",203563,30,27,2.5,1,"NONE"
"01.16000.27569",681735,6,9,4.59,0,"NONE"
"01.16000.27569",216202,41,4,5.39,0,"NONE"
"01.16000.27569",238022,30,10,3.88,1,"NONE"
"01.16000.27569",200379,12,12,2.69,1,"NONE"
"01.16000.27569",1114006,50,19,3.7,0,"NONE"
"01.16000.27569",205230,5,17,5.7,0,"NONE"
"01.16000.27569",277222,28,4,4.19,0,"NONE"
"01.16000.27569",234627,36,5,5.27,0,"NONE"
"01.16000.27569",287202,49,13,4.79,0,"NONE"
"01.16000.27569",286540,35,1,5.19,0,"NONE"
"01.16000.27569",274134,40,22,4.49,1,"NONE"
"01.16000.27569",291741,44,3,3.69,0,"NONE"
"01.16000.27569",212957,5,20,3.99,0,"NONE"
"01.16000.27569",250423,19,6,4.93,0,"NONE"
"01.16000.27569",269759,45,13,3.69,0,"A"
"01.16000.27569",227138,22,5,4.69,0,"NONE"
"01.16000.27569",681475,46,6,4.12,0,"NONE"
"01.16000.27569",286394,11,6,5.82,0,"A"
"01.16000.27569",200612,16,2,4.99,0,"NONE"
"01.16000.27569",273720,30,21,5.29,0,"NONE"
"01.16000.27569",8001802,15,17,5.5,0,"B"
"01.16000.27569",248663,43,4,4.99,0,"NONE"
"01.16000.27569",248960,38,3,4.99,0,"NONE"
"01.16000.27569",653369,40,3,4.79,0,"NONE"
"01.16000.27569",220714,52,9,5.59,0,"NONE"
"01.16000.27569",532840,36,27,3.69,0,"NONE"
"01.16000.27569",652916,43,7,5.69,0,"NONE"
"01.16000.27569",264580,40,2,5.04,0,"NONE"
"01.16000.27569",259476,39,9,3.99,0,"NONE"
"01.16000.27569",6001821,52,3,4.63,0,"NONE"
"01.16000.27569",534999,42,10,3.69,0,"NONE"
"01.16000.27577",655116,17,9,3.99,0,"NONE"
"01.16000.27577",648240,51,2,3.39,0,"NONE"
"01.16000.27577",1108303,38,3,3.49,0,"NONE"
"01.16000.27577",267235,16,1,3.39,0,"NONE"
"01.16000.27577",932399,27,3,3.59,0,"NONE"
"01.16000.27577",202312,40,1,3.29,0,"NONE"
"01.16000.27577",240692,49,6,3.09,0,"NONE"
"01.16000.27577",235527,19,1,3.29,0,"NONE"
"01.16000.27577",267403,49,4,3.39,1,"NONE"
"01.16000.27577",255655,9,14,3,0,"NONE"
"01.16000.27577",670858,39,8,3.69,1,"NONE"
"01.16000.27577",269342,7,2,3.87,0,"NONE"
"01.16000.27577",213235,2,2,2.5,1,"A"
"01.16000.27577",272792,31,2,4.69,0,"NONE"
"01.16000.27577",200411,22,1,3.69,0,"NONE"
"01.16000.27577",204353,18,2,3.29,0,"NONE"
"01.16000.27577",287980,7,2,3.99,0,"NONE"
"01.16000.27577",655638,9,1,2.46,0,"NONE"
"01.16000.27577",689933,3,8,2.46,1,"NONE"
"01.16000.27577",648768,31,3,3.49,0,"NONE"
"01.16000.27577",1114006,21,10,2.45,1,"NONE"
"01.16000.27577",1131924,31,1,3.99,0,"NONE"
"01.16000.27577",253139,5,1,2.46,1,"NONE"
"01.16000.27577",288785,42,4,3.39,0,"NONE"
"01.16000.27577",285022,14,2,3.12,0,"NONE"
"01.16000.27577",236423,7,6,3.28,0,"NONE"
"01.16000.27577",267729,21,2,1.99,1,"NONE"
"01.16000.27577",237573,3,5,3.15,0,"NONE"
"01.16000.27577",235527,4,3,3.15,0,"NONE"
"01.16000.27577",8018698,45,1,3.49,0,"NONE"
"01.16000.27577",278515,19,3,3.69,0,"NONE"
"01.16000.27577",213133,11,3,3.99,0,"A"
"01.16000.27577",206587,27,11,3,0,"NONE"
"01.16000.27577",655563,19,3,3.99,0,"NONE"
"01.16000.27577",218385,20,1,1.99,1,"NONE"
"01.16000.27577",267729,10,2,3.99,1,"A"
"01.16000.27577",223807,10,3,3.99,0,"A"
"01.16000.27577",278832,24,3,3.19,0,"NONE"
"01.16000.27577",253040,8,2,3.49,0,"NONE"
"01.16000.27577",535279,42,10,3.69,0,"NONE"
"01.16000.27577",1094689,9,1,3.49,0,"NONE"
"01.16000.27577",202312,1,2,3.29,0,"NONE"
"01.16000.27577",1131924,43,1,3.99,0,"NONE"
"01.16000.27577",222577,25,6,3,0,"NONE"
"01.16000.27577",237277,23,7,3.99,0,"NONE"
"01.16000.27577",206587,22,3,3,0,"NONE"
"01.16000.27577",267403,19,3,3.99,0,"NONE"
"01.16000.27577",227852,24,5,3.65,0,"NONE"
"01.16000.27577",240028,42,14,3,0,"NONE"
"01.16000.27577",278832,49,2,3.29,0,"NONE"
"01.16000.27577",238693,43,2,3.19,0,"NONE"
"01.16000.27577",289660,24,1,2.39,1,"NONE"
"01.16000.27577",688215,40,5,3.69,0,"NONE"
"01.16000.27577",268331,12,3,3.99,0,"NONE"
"01.16000.27577",231888,44,28,3.69,0,"NONE"
"01.16000.27577",267403,39,12,3.69,1,"NONE"
"01.16000.27577",228282,42,2,3.29,0,"A"
"01.16000.27577",233096,17,1,4.09,1,"A"
"01.16000.27577",253040,39,2,3.49,0,"NONE"
"01.16000.27577",275702,49,2,3.29,0,"NONE"
"01.16000.27577",276576,8,9,2.99,0,"NONE"
"01.16000.27577",532878,5,5,3.89,0,"NONE"
"01.16000.27577",647832,33,2,3.49,0,"NONE"
"01.16000.27577",228282,22,1,3.29,0,"A"
"01.16000.27577",687366,52,1,3.49,0,"NONE"
"01.16000.27577",410992,18,1,3.29,0,"NONE"
"01.16000.27577",684024,32,7,3.69,0,"NONE"
"01.16000.27577",285022,51,1,3.19,0,"NONE"
"01.16000.62570",272725,3,4,3.98,0,"NONE"
"01.16000.62570",241220,51,21,4.79,0,"NONE"
"01.16000.62570",269307,3,14,5.19,0,"NONE"
"01.16000.62570",686689,37,4,4.79,0,"NONE"
"01.16000.62570",250029,38,8,3.99,0,"NONE"
"01.16000.62570",246980,16,2,4.59,0,"NONE"
"01.16000.62570",200341,44,2,4.49,1,"NONE"
"01.16000.62570",227725,20,10,5.29,0,"NONE"
"01.16000.62570",535857,44,19,3.69,0,"NONE"
"01.16000.62570",290744,31,5,3.89,0,"NONE"
"01.16000.62570",1113050,45,2,4.99,0,"NONE"
"01.16000.62570",210815,13,5,5.19,0,"NONE"
"01.16000.62570",214045,42,4,4.49,0,"NONE"
"01.16000.62570",220679,26,14,4.99,0,"A"
"01.16000.62570",267403,15,3,4.99,0,"NONE"
"01.16000.62570",280950,8,1,4.19,0,"NONE"
"01.16000.62570",276837,21,21,5.18,0,"NONE"
"01.16000.62570",277492,39,2,5.17,0,"NONE"
"01.16000.62570",288147,29,5,3.89,0,"NONE"
"01.16000.62570",679716,13,8,4.86,0,"NONE"
"01.16000.62570",681055,33,7,4.99,0,"NONE"
"01.16000.62570",934038,24,2,4.19,0,"NONE"
"01.16000.62570",645325,13,2,5.29,0,"NONE"
"01.16000.62570",243368,16,6,3.98,0,"NONE"
"01.16000.62570",257135,37,1,4.99,0,"NONE"
"01.16000.62570",635455,15,6,4.99,0,"NONE"
"01.16000.62570",274134,37,6,3.91,1,"NONE"
"01.16000.62570",671367,41,7,4.59,1,"NONE"
"01.16000.62570",239622,34,3,4.99,0,"NONE"
"01.16000.62570",933870,31,3,3.33,1,"NONE"
"01.16000.62570",931371,34,2,5.09,0,"NONE"
"01.16000.62570",232271,37,1,4.59,0,"NONE"
"01.16000.62570",200633,28,3,4.69,1,"NONE"
"01.16000.62570",227169,18,5,4.21,1,"NONE"
"01.16000.62570",288222,12,4,3.98,0,"NONE"
"01.16000.62570",281266,13,1,4.99,0,"NONE"
"01.16000.62570",231813,22,1,4.99,0,"NONE"
"01.16000.62570",271861,49,22,5.19,0,"NONE"
"01.16000.62570",240594,30,1,3.89,0,"NONE"
"01.16000.62570",231876,28,6,3.66,1,"NONE"
"01.16000.62570",272619,16,5,5.49,0,"NONE"
"01.16000.62570",933194,28,8,5.29,0,"NONE"
"01.16000.62570",264500,46,5,4.99,0,"NONE"
"01.16000.62570",679716,11,6,4.51,0,"NONE"
"01.16000.62570",228974,34,9,3.99,0,"NONE"
"01.16000.62570",233911,48,8,4.79,0,"NONE"
"01.16000.62570",278613,51,21,5,0,"NONE"
"01.16000.62570",658239,44,1,5.29,0,"NONE"
"01.16000.62570",227725,38,14,2.99,1,"NONE"
"01.16000.62570",219231,21,5,4.99,0,"NONE"
"01.16000.62570",219777,43,3,4.99,0,"NONE"
"01.16000.62570",200575,2,20,4.55,0,"NONE"
"01.16000.62570",1104418,22,6,3.69,0,"NONE"
"01.16000.62570",279425,43,1,4.79,1,"NONE"
"01.16000.62570",255955,38,3,5.49,0,"NONE"
"01.16000.62570",257337,36,2,5.29,0,"NONE"
"01.16000.62570",255020,31,7,5.29,0,"NONE"
"01.16000.62570",930982,22,2,3.99,0,"NONE"
"01.16000.62570",656774,39,6,4.99,0,"NONE"
"01.16000.62570",235751,42,15,4.61,1,"NONE"
"01.16000.62570",1104265,44,2,2.29,1,"A"
"01.16000.62570",269838,31,20,3.74,1,"NONE"
"01.16000.62570",200553,18,3,4.66,1,"NONE"
"01.16000.62570",648850,15,4,5.29,0,"NONE"
"01.16000.62570",200501,45,13,4.89,0,"NONE"
"01.16000.62570",250725,26,25,5.19,0,"NONE"
"01.16000.62570",647426,10,2,3.69,0,"NONE"
"01.16000.62570",231533,46,1,5.29,0,"NONE"
"01.16000.62570",258445,22,2,5.49,0,"NONE"
"01.16000.62570",222797,30,5,4.99,0,"NONE"
"01.16000.62570",255955,23,10,5.19,0,"NONE"
"01.16000.62570",533433,41,4,3.98,0,"NONE"
"01.16000.62570",233981,50,1,4.13,0,"NONE"
"01.16000.62570",414907,13,4,5.29,0,"NONE"
"01.16000.62570",1109322,2,19,5.09,0,"NONE"
"01.16000.62570",237350,13,5,5.49,0,"NONE"
"01.16000.62570",533433,12,6,3.98,0,"NONE"
"01.16000.62570",273702,35,1,4.69,0,"A"
"01.16000.62570",265932,6,2,4.49,0,"NONE"
"01.16000.62570",257407,42,6,5.99,0,"NONE"
"01.16000.62570",240315,50,1,4.29,0,"NONE"
"01.16000.62570",268634,5,2,3.98,0,"NONE"
"01.16000.62570",266316,20,1,4.19,0,"NONE"
"01.16000.62570",251674,36,7,2.99,1,"B"
"01.16000.62570",229054,23,2,4.99,0,"NONE"
"01.16000.62570",255020,38,2,5.29,0,"NONE"
"01.16000.62570",200272,51,3,4.49,0,"NONE"
"01.16000.62570",231876,43,5,4.55,1,"NONE"
"01.16000.62570",240008,12,7,3.99,0,"NONE"
"01.16000.62570",533038,6,4,3.69,0,"NONE"
"01.16000.62570",291349,22,6,4.99,0,"NONE"
"01.16000.62570",931812,50,1,4.29,0,"NONE"
"01.16000.62570",226501,25,7,5.29,0,"NONE"
"01.16000.62570",280386,28,16,4.09,1,"NONE"
"01.16000.62570",1133995,31,6,4.18,0,"NONE"
"01.16000.62667",200489,52,6,2.66,0,"NONE"
"01.16000.62667",260727,29,16,2.79,0,"NONE"
"01.16000.62667",291277,14,1,2.79,0,"NONE"
"01.16000.63513",253546,35,11,2.99,0,"NONE"
"01.16000.63514",224484,32,18,2.99,0,"NONE"
"01.16000.63573",253546,37,10,2.79,0,"NONE"
"01.16000.66310",932877,1,1,2.99,0,"NONE"
"01.16000.66310",247300,9,5,3.99,0,"NONE"
"01.16000.66510",273735,6,1,2.8,1,"A"
"01.16000.68870",200539,7,1,2.5,0,"NONE"
"01.16000.73742",291277,50,9,2.49,0,"NONE"
"01.16000.73746",648240,30,6,2.49,0,"B"
"01.16000.88490",240594,4,2,6.09,0,"NONE"
"01.16000.88490",252248,20,2,6.09,0,"NONE"
"01.16000.88490",291277,38,4,5.99,0,"NONE"
"01.16000.88490",293007,13,8,6.09,0,"NONE"
"01.16000.88490",267235,18,5,5.99,0,"NONE"
"01.16000.88490",533038,51,6,5.79,0,"NONE"
"01.16000.88490",227138,49,15,6.09,0,"NONE"
"01.16000.88490",247966,5,1,7.99,0,"NONE"
"01.16000.88490",274065,18,2,6.09,0,"NONE"
"01.16000.88490",661692,24,4,5.99,0,"NONE"
"01.16000.88490",230491,22,11,5.79,0,"NONE"
"01.16000.88490",228994,45,5,5.99,0,"NONE"
"01.16000.88490",288147,5,1,6.09,0,"NONE"
"01.16000.88490",652317,39,4,5.99,0,"NONE"
"01.38000.00820",648109,26,4,3.06,0,"A"
"01.38000.00820",645325,46,24,4.49,0,"NONE"
"01.38000.00820",228194,9,21,3.48,0,"NONE"
"01.38000.00820",535728,52,12,3.49,0,"NONE"
"01.38000.00820",650504,8,4,3.69,1,"NONE"
"01.38000.00820",656987,36,15,3.19,0,"NONE"
"01.38000.00820",266131,45,6,3.33,0,"NONE"
"01.38000.00820",278415,16,13,3.79,0,"NONE"
"01.38000.00820",220750,6,18,3.59,0,"NONE"
"01.38000.00820",234140,16,6,3.99,0,"NONE"
"01.38000.00820",672962,10,11,3.55,0,"NONE"
"01.38000.00820",268221,7,20,2.15,1,"A"
"01.38000.00820",239849,52,3,3.99,0,"NONE"
"01.38000.00820",218385,34,5,3.79,0,"NONE"
"01.38000.00820",242841,23,8,4.29,0,"NONE"
"01.38000.00820",256582,14,9,3.19,0,"NONE"
"01.38000.00820",242349,1,9,4.3,0,"NONE"
"01.38000.00820",536020,9,6,3.9,0,"NONE"
"01.38000.00820",231888,43,7,4.49,0,"NONE"
"01.38000.00820",271762,49,12,3.09,1,"NONE"
"01.38000.00820",231588,31,1,3,1,"A"
"01.38000.00820",251254,35,12,3.59,0,"NONE"
"01.38000.00820",532931,36,9,3.72,0,"NONE"
"01.38000.00820",1130089,21,16,3.84,1,"NONE"
"01.38000.00820",689780,10,11,3.55,0,"NONE"
"01.38000.00820",645385,23,11,2.5,1,"A"
"01.38000.00820",248366,40,8,3.69,0,"NONE"
"01.38000.00820",647840,9,13,3.69,0,"NONE"
"01.38000.00820",247301,49,4,3.19,0,"NONE"
"01.38000.00820",294431,51,16,3.08,1,"NONE"
"01.38000.00820",227587,28,17,4.49,0,"NONE"
"01.38000.00820",220649,4,15,2.83,1,"NONE"
"01.38000.00820",681735,29,17,3.89,0,"A"
"01.38000.00820",213290,6,16,3.59,0,"NONE"
"01.38000.00820",270266,39,5,3.57,0,"NONE"
"01.38000.00820",268221,45,5,3.29,1,"B"
"01.38000.00820",208759,17,5,3.33,0,"NONE"
"01.38000.00820",229217,44,9,3.79,0,"B"
"01.38000.00820",237476,42,8,4.24,1,"A"
"01.38000.00820",1082463,48,3,4.39,0,"B"
"01.38000.00820",200272,23,15,2.96,1,"NONE"
"01.38000.00820",247077,18,3,3.9,0,"NONE"
"01.38000.00820",291169,4,12,3.61,1,"B"
"01.38000.00820",650504,25,9,3.69,0,"NONE"
"01.38000.00820",200499,23,16,2.5,1,"B"
"01.38000.00820",246859,51,20,4.16,0,"NONE"
"01.38000.00820",229054,27,11,3.88,1,"NONE"
"01.38000.00820",930982,33,6,2.66,1,"NONE"
"01.38000.00820",288949,45,5,3.43,0,"NONE"
"01.38000.00820",273735,29,3,3.33,0,"NONE"
"01.38000.00820",264320,11,25,3.79,0,"NONE"
"01.38000.00820",252150,23,8,3.89,0,"NONE"
"01.38000.00820",240415,52,5,4.07,0,"NONE"
"01.38000.00820",235474,45,3,3.89,0,"NONE"
